normalized_text,product_id,product_kind,attr_mnn,attr_rx_otc,attr_brand,attr_dosage,attr_dosage_form,attr_package_hint,mnn_uteka,rx_uteka,url_uteka,title_uteka,brand_uteka,form_uteka,dose_uteka,pack_uteka,match_score_uteka,match_status_uteka,source_class_uteka,query_uteka,ladder_step_uteka,fetched_at_uteka,http_status_uteka,parser_version_uteka,error_uteka,mnn_asna,rx_asna,url_asna,title_asna,brand_asna,form_asna,dose_asna,pack_asna,match_score_asna,match_status_asna,source_class_asna,query_asna,ladder_step_asna,fetched_at_asna,http_status_asna,parser_version_asna,error_asna,mnn_apteka,rx_apteka,url_apteka,title_apteka,brand_apteka,form_apteka,dose_apteka,pack_apteka,match_score_apteka,match_status_apteka,source_class_apteka,query_apteka,ladder_step_apteka,fetched_at_apteka,http_status_apteka,parser_version_apteka,error_apteka,mnn_vidal,rx_vidal,url_vidal,title_vidal,brand_vidal,form_vidal,dose_vidal,pack_vidal,match_score_vidal,match_status_vidal,source_class_vidal,query_vidal,ladder_step_vidal,fetched_at_vidal,http_status_vidal,parser_version_vidal,error_vidal,mnn_stolichki,rx_stolichki,url_stolichki,title_stolichki,brand_stolichki,form_stolichki,dose_stolichki,pack_stolichki,match_score_stolichki,match_status_stolichki,source_class_stolichki,query_stolichki,ladder_step_stolichki,fetched_at_stolichki,http_status_stolichki,parser_version_stolichki,error_stolichki
ТЕРМИКОН СПРЕЙ Д/НАРУЖ. ПРИМ. 1% ФЛ. 30Г | ФАРМСТАНДАРТ-ЛЕКСРЕДСТВА ОАО | ФАРМСТАНДАРТ-ЛЕКСРЕДСТВА ОАО,4922,drug,Тербинафин,rx,Термикон,1%,спрей,флакон 30 г,Тербинафин,otc,https://uteka.ru/product/termikon-147668/,"Термикон, 1%, спрей д/наружн. прим, спрей противогрибковый, 30 г, 1 шт.",,спрей,30г,1,1.0000,,product_card,Термикон 1% спрей,exact,2026-08-13T19:24:24+00:00,0,mnn_source_identity_v1,,Тербинафин,otc,https://www.asna.ru/cards/termikon_1_30g_sprey_dnaruzhnogo_primeneniya_farmstandart-tomskkhimfarm_oao.html,/cards/termikon_1_30g_sprey_dnaruzhnogo_primeneniya_farmstandart-tomskkhimfarm_oao.html,,,,,0.4000,,product_card,Термикон 1% спрей,exact,2026-08-13T19:24:25+00:00,0,mnn_source_identity_v1,,Тербинафин,,https://apteka.ru/product/termikon-1-krem-15-gr-5e3276d1f5a9ae000140f1e4/,termikon 1 krem 15 gr,,,,1,0.8500,,product_card,Термикон 1% спрей,exact,2026-08-13T19:24:26+00:00,0,mnn_source_identity_v1,,Тербинафин,otc,https://www.vidal.ru/drugs/termicon,Термикон,,,,,1.0000,,product_card,Термикон 1% спрей,exact,2026-08-13T19:24:26+00:00,0,mnn_source_identity_v1,,,,,,,,,,0.0000,,search_only,Термикон 1%,short,,,mnn_source_identity_v1,search:antibot
ТЕРМИКОН КРЕМ Д/НАРУЖ. ПРИМ. 1% ТУБА 15Г | ЛЕККО ЗАО | ЛЕККО ЗАО,4924,drug,,otc,Термикон,1%,крем,туба 15 г,Тербинафин,otc,https://uteka.ru/product/termikon-300017/,"Термикон, 1%, крем д/наружн. прим, противогрибковый, 15 г, 1 шт.",,крем,15г,1,1.0000,,product_card,Термикон 1% крем,exact,2026-08-13T19:24:28+00:00,0,mnn_source_identity_v1,,Тербинафин,otc,https://www.asna.ru/cards/termikon_1_15g_krem_dnaruzhnogo_primeneniya_farmstandart-tomskkhimfarm_oao.html,/cards/termikon_1_15g_krem_dnaruzhnogo_primeneniya_farmstandart-tomskkhimfarm_oao.html,,,,,0.4000,,product_card,Термикон 1% крем,exact,2026-08-13T19:24:30+00:00,0,mnn_source_identity_v1,,Тербинафин,,https://apteka.ru/product/termikon-1-krem-15-gr-5e3276d1f5a9ae000140f1e4/,termikon 1 krem 15 gr,,,,1,1.0000,,product_card,Термикон 1% крем,exact,2026-08-13T19:24:30+00:00,0,mnn_source_identity_v1,,Тербинафин,otc,https://www.vidal.ru/drugs/termicon,Термикон,,,,,1.0000,,product_card,Термикон 1% крем,exact,2026-08-13T19:24:31+00:00,0,mnn_source_identity_v1,,,,,,,,,,0.0000,,search_only,Термикон 1%,short,,,mnn_source_identity_v1,search:antibot
ТЕРАФЛЕКС КАПС. 500МГ+400МГ №200 МАКИЗ-ФАРМА | МАКИЗ-ФАРМА | МАКИЗ-ФАРМА,5010,drug,,otc,Терафлекс,500mg+400mg,капсулы,200 capsules,,,,,,,,,0.0000,,search_only,ТЕРАФЛЕКС КАПС. 500МГ+400МГ №200 МАКИЗ-ФАРМА 500mg+400mg капсулы,generic,,,mnn_source_identity_v1,not_found,Глюкозамин+Хондроитин сульфат,otc,https://www.asna.ru/cards/terafleks_n200_kaps_kontrakt_farmakal_korporeyshnmakiz-farma_ooo.html,/cards/terafleks_n200_kaps_kontrakt_farmakal_korporeyshnmakiz-farma_ooo.html,,,,,0.4000,,product_card,Терафлекс 500mg+400mg капсулы,exact,2026-08-13T19:24:34+00:00,0,mnn_source_identity_v1,,"Глюкозамин, Хондроитина сульфат",,https://apteka.ru/product/terafleks-500-mg--400-mg-100-sht-kapsuly-5e32736165b5ab0001656645/,terafleks 500 mg  400 mg 100 sht kapsuly,,,,,0.7750,,product_card,Терафлекс 500mg+400mg капсулы,exact,2026-08-13T19:24:34+00:00,0,mnn_source_identity_v1,,Хондроитина сульфат натрия,otc,https://www.vidal.ru/drugs/theraflex__3379,Терафлекс,,,,,1.0000,,product_card,Терафлекс 500mg+400mg капсулы,exact,2026-08-13T19:24:35+00:00,0,mnn_source_identity_v1,,,,,,,,,,0.0000,,search_only,ТЕРАФЛЕКС КАПС. 500МГ+400МГ №200 МАКИЗ-ФАРМА 500mg+400mg капсулы,generic,,,mnn_source_identity_v1,search:antibot
"ТАМСУЛОЗИН КАНОН КАПС. КИШ/РАСТ. ПРОЛОНГ. ВЫСВ. 0,4МГ №30 | КАНОНФАРМА ПРОДАКШН ЗАО | КАНОНФАРМА ПРОДАКШН ЗАО",5258,drug,Тамсулозин,rx,Тамсулозин Канон,"0,4 мг",капсулы,№30,Тамсулозин,rx,https://uteka.ru/product/tamsulozin-kanon-346887/,"Тамсулозин Канон, 0,4 мг, капсулы кишечнорастворимые с пролонг. высвоб, 30 шт.",,капсулы,0.4мг,30,1.0000,,product_card,"Тамсулозин Канон 0,4 мг капсулы",exact,2026-08-13T19:24:36+00:00,0,mnn_source_identity_v1,,Тамсулозин,rx,https://www.asna.ru/cards/tamsulozin_kanon_04mg_n90_kapsuly_kishechnorastvorimye_s_prolongirovannym_vysvobozhdeniem_kanonfarma_prodakshn_zao.html,/cards/tamsulozin_kanon_04mg_n90_kapsuly_kishechnorastvorimye_s_prolongirovannym_vysvobozhdeniem_kanonfarma_prodakshn_zao.html,,,,,0.4000,,product_card,"Тамсулозин Канон 0,4 мг капсулы",exact,2026-08-13T19:24:38+00:00,0,mnn_source_identity_v1,,Тамсулозин,rx,https://apteka.ru/product/tamsulozin-kanon-04-mg-90-sht-kapsuly-kishechnorastvorimye-s-prolongirovannym-vysvobozhdeniem-5fc73d63fd4cfc00015439be/,tamsulozin kanon 04 mg 90 sht kapsuly kishechnorastvorimye s prolongirovannym vysvobozhdeniem,,,,04,0.3000,,product_card,"Тамсулозин Канон 0,4 мг капсулы",exact,2026-08-13T19:24:39+00:00,0,mnn_source_identity_v1,,Тамсулозин,rx,https://www.vidal.ru/drugs/tamsulosin-canon,Тамсулозин Канон,,,,,1.0000,,product_card,"Тамсулозин Канон 0,4 мг капсулы",exact,2026-08-13T19:24:40+00:00,0,mnn_source_identity_v1,,,,,,,,,,0.0000,,search_only,"ТАМСУЛОЗИН КАНОН КАПС. КИШ/РАСТ. ПРОЛОНГ. ВЫСВ. 0,4МГ №30 0,4 мг капсулы",generic,,,mnn_source_identity_v1,search:antibot
ТАМОКСИФЕН ТАБЛ. 20МГ №30 ОЗОН | ОЗОН ООО | ОЗОН ООО,5267,drug,Тамоксифен,rx,ОЗОН,20 мг,таблетки,30 таблеток,Гидрохлоротиазид + Эналаприл,rx,https://uteka.ru/product/enalapril-nl-20-259660/,"Эналаприл НЛ 20, 12.5 мг+20 мг, табл, 20 шт.",,таблетки,12.5мг,20,0.6000,,product_card,ОЗОН 20 мг таблетки,exact,2026-08-13T19:24:42+00:00,0,mnn_source_identity_v1,,Спиронолактон,rx,https://www.asna.ru/cards/spironolakton_25mg_n20_tab_ozon.html,/cards/spironolakton_25mg_n20_tab_ozon.html,,,,,0.5000,,product_card,ОЗОН 20 мг таблетки,exact,2026-08-13T19:24:44+00:00,0,mnn_source_identity_v1,,Мелоксикам,rx,https://apteka.ru/product/meloksikam-75-mg-n20-tabl-ozon-farm-634e99cee65cbb5833914b5b/,meloksikam 75 mg n20 tabl ozon farm,,,,20,0.7750,,product_card,ОЗОН 20 мг таблетки,exact,2026-08-13T19:24:45+00:00,0,mnn_source_identity_v1,,Глицин,otc,https://www.vidal.ru/drugs/glycine_bio__10481,Глицин Озон,,,,,1.0000,,product_card,ОЗОН 20 мг таблетки,exact,2026-08-13T19:24:45+00:00,0,mnn_source_identity_v1,,,,,,,,,,0.0000,,search_only,ТАМОКСИФЕН 20 мг таблетки,generic,,,mnn_source_identity_v1,search:antibot
ТАМИФЛЮ КАПС. 75МГ №10 | ДЕЛФАРМ МИЛАНО С.Р.Л./Ф.ХОФФМАНН-ЛЯ РОШ ЛТД/СЕНЕКСИ С.А.С. | ДЕЛФАРМ МИЛАНО С.Р.Л./Ф.ХОФФМАНН-ЛЯ РОШ ЛТД/СЕНЕКСИ С.А.С.,5270,drug,Осельтамивир,rx,Тамифлю,75 мг,капсулы,10 капсул,Осельтамивир,rx,https://uteka.ru/product/tamiflyu-140524/,"Тамифлю, 75 мг, капсулы, 10 шт.",,капсулы,75мг,10,1.0000,,product_card,Тамифлю 75 мг капсулы,exact,2026-08-13T19:24:47+00:00,0,mnn_source_identity_v1,,Осельтамивир,rx,https://www.asna.ru/cards/tamiflyu_75mg_n10_kaps_fkhoffmann-lya_rosh_ltd.html,/cards/tamiflyu_75mg_n10_kaps_fkhoffmann-lya_rosh_ltd.html,,,,,0.4000,,product_card,Тамифлю 75 мг капсулы,exact,2026-08-13T19:24:48+00:00,0,mnn_source_identity_v1,,,,,,,,,,0.0000,,search_only,ТАМИФЛЮ КАПС. 75МГ №10 75 мг капсулы,generic,,,mnn_source_identity_v1,not_found,Осельтамивир,rx,https://www.vidal.ru/drugs/tamiflu__37267,Тамифлю,,,,,1.0000,,product_card,Тамифлю 75 мг капсулы,exact,2026-08-13T19:24:49+00:00,0,mnn_source_identity_v1,,,,,,,,,,0.0000,,search_only,ТАМИФЛЮ КАПС. 75МГ №10 75 мг капсулы,generic,,,mnn_source_identity_v1,search:antibot
"ТАДАЛАФИЛ-ТЕВА ТАБЛ. П/ПЛЕН/ОБ. 20МГ №8 | ТЕВА ФАРМА, С.Л.У. | ТЕВА ФАРМА, С.Л.У.",5287,drug,Тадалафил,rx,Тева,20 мг,таблетки,№8,Аторвастатин,rx,https://uteka.ru/product/atorvastatin-teva-220640/,"Аторвастатин-Тева, 20 мг, табл. п.п.о, 30 шт.",,таблетки,20мг,30,1.0000,,product_card,Тева 20 мг таблетки,exact,2026-08-13T19:24:51+00:00,0,mnn_source_identity_v1,,Карбамазепин,rx,https://www.asna.ru/cards/finlepsin_retard_200mg_n50_tab_teva_operations_poland_sp_zoo.html,/cards/finlepsin_retard_200mg_n50_tab_teva_operations_poland_sp_zoo.html,,,,,0.5000,,product_card,Тева 20 мг таблетки,exact,2026-08-13T19:24:53+00:00,0,mnn_source_identity_v1,,Тадалафил,rx,https://apteka.ru/product/tadalafil-teva-20-mg-2-sht-tabletki-pokrytye-plenochnoj-obolochkoj-67c6f9a082049c27d4616a2c/,tadalafil teva 20 mg 2 sht tabletki pokrytye plenochnoj obolochkoj,,,,,1.0000,,product_card,Тева 20 мг таблетки,exact,2026-08-13T19:24:53+00:00,0,mnn_source_identity_v1,,Филграстим,rx,https://www.vidal.ru/drugs/tevagrastim__37277,Теваграстим,,,,,1.0000,,product_card,Тева 20 мг таблетки,exact,2026-08-13T19:24:53+00:00,0,mnn_source_identity_v1,,,,,,,,,,0.0000,,search_only,ТАДАЛАФИЛ-ТЕВА 20 мг таблетки,generic,,,mnn_source_identity_v1,search:antibot
"ТАВОЛГА ВЯЗОЛИСТНАЯ (ЛАБАЗНИК) ТРАВА Ф/П 1,5Г №20 ХЕРБЕС | ХЕРБЕС ООО | ХЕРБЕС ООО",5322,drug,,БАД,ХЕРБЕС,"1,5 г",фильтр-пакеты,20 фильтр-пакетов,,,,,,,,,0.0000,,search_only,"ТАВОЛГА ВЯЗОЛИСТНАЯ (ЛАБАЗНИК) ТРАВА Ф/П 1,5Г №20 ХЕРБЕС 1,5 г фильтр-пакеты",generic,,,mnn_source_identity_v1,not_found,Ромашки аптечной цветки,otc,https://www.asna.ru/cards/romashki_tsvetki_15g_n20_fp_kherbes_ooo.html,/cards/romashki_tsvetki_15g_n20_fp_kherbes_ooo.html,,,,,0.4000,,product_card,"ХЕРБЕС 1,5 г",short,2026-08-13T19:24:57+00:00,0,mnn_source_identity_v1,,Таволга,,https://apteka.ru/product/tavolga-15-20-sht-filtr-paketyzdorove-5e326dc1ca7bdc000192f797/,tavolga 15 20 sht filtr paketyzdorove,,,,,0.2111,,product_card,"ТАВОЛГА ВЯЗОЛИСТНАЯ (ЛАБАЗНИК) ТРАВА Ф/П 1,5Г №20 ХЕРБЕС 1,5 г фильтр-пакеты",generic,2026-08-13T19:24:58+00:00,0,mnn_source_identity_v1,,,,https://www.vidal.ru/drugs/products,По алфавиту,,по,,,0.0000,,search_only,"ТАВОЛГА ВЯЗОЛИСТНАЯ (ЛАБАЗНИК) ТРАВА Ф/П 1,5Г №20 ХЕРБЕС 1,5 г фильтр-пакеты",generic,2026-08-13T19:25:00+00:00,0,mnn_source_identity_v1,low_match,,,,,,,,,0.0000,,search_only,"ТАВОЛГА ВЯЗОЛИСТНАЯ (ЛАБАЗНИК) ТРАВА Ф/П 1,5Г №20 ХЕРБЕС 1,5 г фильтр-пакеты",generic,,,mnn_source_identity_v1,search:antibot
СТРЕПТОЦИД ПОР. Д/НАРУЖ. ПРИМ. 2Г ПАК. №50 ОЗОН | ОЗОН ООО | ОЗОН ООО,5634,drug,Сульфаниламид,otc,Стрептоцид,2 г,порошок,пакет №50,Сульфаниламид,otc,https://uteka.ru/product/streptocid-92776/,"Стрептоцид, пор. д/наружн. прим, 2 г, 1 шт.",,порошок,2г,1,0.9500,,product_card,Стрептоцид 2 г порошок,exact,2026-08-13T19:25:02+00:00,0,mnn_source_identity_v1,,,,https://www.asna.ru/cards/fitolaks_tab_500mg_n40_evalar.html,/cards/fitolaks_tab_500mg_n40_evalar.html,,,,,0.1000,,search_only,СТРЕПТОЦИД ПОР. Д/НАРУЖ. ПРИМ. 2Г ПАК. №50 ОЗОН 2 г порошок,generic,2026-08-13T19:25:04+00:00,200,mnn_source_identity_v1,low_match,,,,,,,,,0.0000,,search_only,СТРЕПТОЦИД ПОР. Д/НАРУЖ. ПРИМ. 2Г ПАК. №50 ОЗОН 2 г порошок,generic,,,mnn_source_identity_v1,not_found,Сульфаниламид,otc,https://www.vidal.ru/drugs/streptocide__17996,Стрептоцид,,,,,1.0000,,product_card,Стрептоцид 2 г порошок,exact,2026-08-13T19:25:05+00:00,0,mnn_source_identity_v1,,,,,,,,,,0.0000,,search_only,СТРЕПТОЦИД ПОР. Д/НАРУЖ. ПРИМ. 2Г ПАК. №50 ОЗОН 2 г порошок,generic,,,mnn_source_identity_v1,search:antibot
СТОМАТОФИТ ФРЕШ ОПОЛАСКИВАТЕЛЬ ДЛЯ ПОЛОСТИ РТА ФЛ. 250МЛ | Фитофарм кленка АО | Фитофарм кленка АО,5729,drug,,otc,Стоматофит Фреш,,,флакон 250 мл,,,,,,,,,0.0000,,search_only,СТОМАТОФИТ ФРЕШ ОПОЛАСКИВАТЕЛЬ ДЛЯ ПОЛОСТИ РТА ФЛ. 250МЛ,generic,,,mnn_source_identity_v1,not_found,,,https://www.asna.ru/cards/fikseyd_eko_kotton_nabor_plastyrey_meditsinskikh_bakteritsidnykh_s_soderzhaniem_serebra_72mmkh19mm_n20_nordeplast_lsez.html,/cards/fikseyd_eko_kotton_nabor_plastyrey_meditsinskikh_bakteritsidnykh_s_soderzhaniem_serebra_72mmkh19mm_n20_nordeplast_lsez.html,,,,,0.0000,,search_only,СТОМАТОФИТ ФРЕШ ОПОЛАСКИВАТЕЛЬ ДЛЯ ПОЛОСТИ РТА ФЛ. 250МЛ,generic,2026-08-13T19:25:08+00:00,0,mnn_source_identity_v1,low_match,,,https://apteka.ru/product/stomatofit-flakon-ekstrakt-100-ml-5e32776bf5a9ae000140f845/,stomatofit flakon ekstrakt 100 ml,,,,,0.2250,,product_card,Стоматофит Фреш,exact,2026-08-13T19:25:08+00:00,0,mnn_source_identity_v1,,,,https://www.vidal.ru/drugs/products,По алфавиту,,по,,,0.0000,,search_only,СТОМАТОФИТ ФРЕШ ОПОЛАСКИВАТЕЛЬ ДЛЯ ПОЛОСТИ РТА ФЛ. 250МЛ,generic,2026-08-13T19:25:09+00:00,0,mnn_source_identity_v1,low_match,,,,,,,,,0.0000,,search_only,СТОМАТОФИТ ФРЕШ ОПОЛАСКИВАТЕЛЬ ДЛЯ ПОЛОСТИ РТА ФЛ. 250МЛ,generic,,,mnn_source_identity_v1,search:antibot
СТИМУЛОТОН ТАБЛ. П/ПЛЕН/ОБ. 100МГ №28 | ЭГИС ФАРМАЦЕВТИЧЕСКИЙ ЗАВОД ЗАО | ЭГИС ФАРМАЦЕВТИЧЕСКИЙ ЗАВОД ЗАО,5736,drug,сертралин,rx,Стимулотон,100 мг,таблетки,28 таблеток,Сертралин,rx,https://uteka.ru/product/stimuloton-156896/,"Стимулотон, 100 мг, табл. п.п.о, 28 шт.",,таблетки,100мг,28,1.0000,,product_card,Стимулотон 100 мг таблетки,exact,2026-08-13T19:25:10+00:00,0,mnn_source_identity_v1,,Сертралин,rx,https://www.asna.ru/cards/stimuloton_100mg_n28_tab_pokrytye_plenochnoy_obolochkoy_egis.html,/cards/stimuloton_100mg_n28_tab_pokrytye_plenochnoy_obolochkoy_egis.html,,,,,0.4000,,product_card,Стимулотон 100 мг таблетки,exact,2026-08-13T19:25:11+00:00,0,mnn_source_identity_v1,,Сертралин,,https://apteka.ru/product/stimuloton-100-mg-28-sht-tabletki-pokrytye-plenochnoj-obolochkoj-5e326d51ca7bdc000192f3d4/,stimuloton 100 mg 28 sht tabletki pokrytye plenochnoj obolochkoj,,,,100,1.0000,,product_card,Стимулотон 100 мг таблетки,exact,2026-08-13T19:25:11+00:00,0,mnn_source_identity_v1,,Сертралин,rx,https://www.vidal.ru/drugs/stimuloton__2568,Стимулотон,,,,,1.0000,,product_card,Стимулотон 100 мг таблетки,exact,2026-08-13T19:25:12+00:00,0,mnn_source_identity_v1,,,,,,,,,,0.0000,,search_only,Стимулотон 100 мг,short,,,mnn_source_identity_v1,search:antibot
СИРОП ШИПОВНИКА ФЛ. 250МЛ МИРРОЛЛА | МИРРОЛЛА ООО | МИРРОЛЛА ООО,6506,drug,,otc,Мирролла,,сироп,флакон 250 мл,,,https://uteka.ru/product/mirrolla-sirop-shipovnika-364214/,"Mirrolla Сироп шиповника, сироп, 250 мл, 1 шт.",,сироп,250мл,1,0.6000,,product_card,Мирролла сироп,exact,2026-08-13T19:25:14+00:00,0,mnn_source_identity_v1,,,otc,https://www.asna.ru/cards/mirrolla_sirop_s_shipovnikom_250ml_mirrolla.html,/cards/mirrolla_sirop_s_shipovnikom_250ml_mirrolla.html,,,,,0.4000,,product_card,Мирролла сироп,exact,2026-08-13T19:25:16+00:00,0,mnn_source_identity_v1,,,,https://apteka.ru/product/mirrolla-maslo-chajnoe-derevo-efirnoe-10-ml-flakon-v-individualnoj-upakovke-5e3265f365b5ab000164fd3b/,mirrolla maslo chajnoe derevo efirnoe 10 ml flakon v individualnoj upakovke,,,,,0.7750,,product_card,Мирролла сироп,exact,2026-08-13T19:25:16+00:00,0,mnn_source_identity_v1,,,,https://www.vidal.ru/drugs/products,По алфавиту,,по,,,0.0000,,search_only,СИРОП ШИПОВНИКА ФЛ. 250МЛ МИРРОЛЛА сироп,generic,2026-08-13T19:25:18+00:00,0,mnn_source_identity_v1,low_match,,,,,,,,,0.0000,,search_only,СИРОП ШИПОВНИКА ФЛ. 250МЛ МИРРОЛЛА сироп,generic,,,mnn_source_identity_v1,search:antibot
СИНЕКОД КАПЛИ Д/ПРИЕМА ВНУТРЬ ДЛЯ ДЕТЕЙ 5МГ/МЛ ФЛ. 20МЛ | ГКС КОНСЬЮМЕР ХЕЛС С.А. | ГКС КОНСЬЮМЕР ХЕЛС С.А.,6592,drug,Бутамират,Без рецепта,Синекод,5 мг/мл,капли,Флакон 20 мл,Бутамират,otc,https://uteka.ru/product/sinekod-30741/,"Синекод, 5 мг/мл, капли д/пр. внутрь детск, 20 мл, 1 шт.",,капли,5мг,1,1.0000,,product_card,Синекод 5 мг/мл капли,exact,2026-08-13T19:25:19+00:00,0,mnn_source_identity_v1,,Бутамират,otc,https://www.asna.ru/cards/sinekod_20ml_kapli_dpriema_vnutr_ddetey_novartis_konsyumer_khels.html,/cards/sinekod_20ml_kapli_dpriema_vnutr_ddetey_novartis_konsyumer_khels.html,,,,,0.4000,,product_card,Синекод 5 мг/мл капли,exact,2026-08-13T19:25:21+00:00,0,mnn_source_identity_v1,,Бутамират,,https://apteka.ru/product/sinekod-0005ml-flakon-kapli-dlya-priema-vnutr-20-ml-64230b3a5b59d22bc8b06bf7/,sinekod 0005ml flakon kapli dlya priema vnutr 20 ml,,,,,0.8200,,product_card,Синекод 5 мг/мл капли,exact,2026-08-13T19:25:21+00:00,0,mnn_source_identity_v1,,Бутамират,otc,https://www.vidal.ru/drugs/sinecod__1576,Синекод,,,,,1.0000,,product_card,Синекод 5 мг/мл капли,exact,2026-08-13T19:25:22+00:00,0,mnn_source_identity_v1,,,,,,,,,,0.0000,,search_only,СИНЕКОД КАПЛИ Д/ПРИЕМА ВНУТРЬ ДЛЯ ДЕТЕЙ 5МГ/МЛ ФЛ. 20МЛ 5 мг/мл капли,generic,,,mnn_source_identity_v1,search:antibot
СИНДРАНОЛ ТАБЛ. ПРОЛОНГ. П/ПЛЕН/ОБ. 8МГ №28 | ЭГИС ФАРМАЦЕВТИЧЕСКИЙ ЗАВОД АО/ФАРМАТЕН ИНТЕРНЕШНЛ С.А. | ЭГИС ФАРМАЦЕВТИЧЕСКИЙ ЗАВОД АО/ФАРМАТЕН ИНТЕРНЕШНЛ С.А.,6593,drug,,rx,Синдранон,8 мг,таблетки,28 таблеток,Ропинирол,rx,https://uteka.ru/product/sindranol-340285/,"Синдранол, 8 мг, табл. п.п.о. пролонг, 28 шт.",,таблетки,8мг,28,0.4333,,product_card,Синдранон 8 мг таблетки,exact,2026-08-13T19:25:23+00:00,0,mnn_source_identity_v1,,,,https://www.asna.ru/cards/fikseyd_eko_kotton_nabor_plastyrey_meditsinskikh_bakteritsidnykh_s_soderzhaniem_serebra_72mmkh19mm_n20_nordeplast_lsez.html,/cards/fikseyd_eko_kotton_nabor_plastyrey_meditsinskikh_bakteritsidnykh_s_soderzhaniem_serebra_72mmkh19mm_n20_nordeplast_lsez.html,,,,,0.0000,,search_only,СИНДРАНОЛ 8 мг таблетки,generic,2026-08-13T19:25:26+00:00,0,mnn_source_identity_v1,low_match,,,,,,,,,0.0000,,search_only,СИНДРАНОЛ 8 мг таблетки,generic,,,mnn_source_identity_v1,not_found,,,https://www.vidal.ru/drugs/products,По алфавиту,,по,,,0.0000,,search_only,СИНДРАНОЛ 8 мг таблетки,generic,2026-08-13T19:25:28+00:00,0,mnn_source_identity_v1,low_match,,,,,,,,,0.0000,,search_only,СИНДРАНОЛ 8 мг таблетки,generic,,,mnn_source_identity_v1,search:antibot
