product_id,run_id_source,mnn_enrichment_run_id,normalized_text,product_kind,attr_mnn,attr_rx_otc,mnn_uteka,rx_uteka,mnn_asna,rx_asna,mnn_apteka,rx_apteka,mnn_vidal,rx_vidal,source_canonical_json,component_stats_json,resolved_mnn,resolved_mnn_components,mnn_resolution_status,resolution_reason,resolved_rx_otc,resolved_age_segment,needs_mnn_enrichment,enrichment_called,mnn_enrichment_status,mnn_enriched,rx_otc_enriched,age_enriched,final_candidate_mnn,final_mnn_method,retry_count,needs_human_review,evidence_urls,idempotency_key
5729,419,459,СТОМАТОФИТ ФРЕШ ОПОЛАСКИВАТЕЛЬ ДЛЯ ПОЛОСТИ РТА ФЛ. 250МЛ | Фитофарм кленка АО | Фитофарм кленка АО,drug,,otc,,,,,,,,,[],[],,,unresolved_catalog,empty,unknown,unknown,True,True,ok,"Ромашки Аптечной Цветки, Дуба Кора, Шалфея Лекарственного Листья, Арники Трава, Аира Обыкновенного Корневища, Мяты Перечной Трава, Тимьяна Трава",otc,универсальный,"Ромашки Аптечной Цветки, Дуба Кора, Шалфея Лекарственного Листья, Арники Трава, Аира Обыкновенного Корневища, Мяты Перечной Трава, Тимьяна Трава",enrichment,0,False,https://24stoma.ru/stomatofit.html | https://www.vidal.ru/drugs/stomatophit__15791 | https://allmed.pro/ru/drugs/stomatofit | https://24stoma.ru/stomatofit.html | https://clinic-m.ru/articles/stomatofit-instruktsiya-po-primeneniyu-opolaskivatelya-ekstrakta-i-smesi | https://zdorovi.net/preparaty/stomatofit.html | https://www.vidal.ru/drugs/stomatophit__15791 | https://medi.ru/instrukciya/stomatofit_816/ | https://detirkutsk.ru/3210-stomatofit-instrukciya-po-primeneniyu.html | https://o-krohe.ru/protivovospalitelnyj-preparat/stomatofit/ | https://mc-diagnost.com/articles/stomatofit | http://lekhar.ru/lekarstva/preparaty-dlja-polosti-rta/stomatofit-instrukcija-po-primeneniju/,3ff1280d4302ae90f54046ba908e0f29
5736,419,459,СТИМУЛОТОН ТАБЛ. П/ПЛЕН/ОБ. 100МГ №28 | ЭГИС ФАРМАЦЕВТИЧЕСКИЙ ЗАВОД ЗАО | ЭГИС ФАРМАЦЕВТИЧЕСКИЙ ЗАВОД ЗАО,drug,сертралин,rx,Сертралин,rx,Сертралин,rx,Сертралин,,Сертралин,rx,"[{""source"": ""uteka"", ""raw_mnn"": ""Сертралин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Сертралин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""apteka"", ""raw_mnn"": ""Сертралин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Сертралин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Сертралин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Сертралин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Сертралин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Сертралин""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Сертралин"", ""source_count"": 4, ""sources"": [""uteka"", ""apteka"", ""asna"", ""vidal""]}]",Сертралин,Сертралин,resolved_catalog,consensus,rx,unknown,False,False,,,unknown,unknown,Сертралин,catalog_consensus,0,False,,fdd3f8407eb9fd78e419ff6d76f10194
6506,421,459,СИРОП ШИПОВНИКА ФЛ. 250МЛ МИРРОЛЛА | МИРРОЛЛА ООО | МИРРОЛЛА ООО,drug,,otc,,,,otc,,,,,"[{""source"": ""asna"", ""raw_mnn"": null, ""field_type"": ""unknown"", ""canonical_components"": [], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,empty,unknown,unknown,True,True,ok_partial,,otc,универсальный,,,2,True,https://www.lsgeotar.ru/drugs/rosehip-syrup-BA5m | https://www.lsgeotar.ru/drugs/rosae-fructuum-syrup-AGNV | https://www.rlsnet.ru/drugs/sipovnika-sirop-32584 | https://aptekamos.ru/tovary/lekarstva/shipovnika-plody-3932/shipovnika-plodov-sirop-sirop-250ml-14746/instrukciya | https://www.vidal.ru/drugs/rosae_frustus_syrup__25197 | https://www.rlsnet.ru/drugs/sipovnika-sirop-32584 | https://www.lsgeotar.ru/drugs/rosehip-syrup-BA5m | https://www.rlsnet.ru/baa/sirop-sipovnika-28163 | https://www.vidal.ru/drugs/rosae_syrup__32889 | https://medum.ru/sirop-shipovnika-instrukciya | https://health.mail.ru/drug/shipovnika_sirop/ | https://www.vidal.ru/drugs/rosae_syrup__32889,876b0d530a572c023b18149a87461568
6592,421,459,СИНЕКОД КАПЛИ Д/ПРИЕМА ВНУТРЬ ДЛЯ ДЕТЕЙ 5МГ/МЛ ФЛ. 20МЛ | ГКС КОНСЬЮМЕР ХЕЛС С.А. | ГКС КОНСЬЮМЕР ХЕЛС С.А.,drug,Бутамират,Без рецепта,Бутамират,otc,Бутамират,otc,Бутамират,,Бутамират,otc,"[{""source"": ""uteka"", ""raw_mnn"": ""Бутамират"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Бутамират""], ""url"": null, ""parse_warnings"": []}, {""source"": ""apteka"", ""raw_mnn"": ""Бутамират"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Бутамират""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Бутамират"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Бутамират""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Бутамират"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Бутамират""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Бутамират"", ""source_count"": 4, ""sources"": [""uteka"", ""apteka"", ""asna"", ""vidal""]}]",Бутамират,Бутамират,resolved_catalog,consensus,otc,unknown,False,False,,,unknown,unknown,Бутамират,catalog_consensus,0,False,,0f70d4e8f603bc063504c21a0def2e2d
6593,421,459,СИНДРАНОЛ ТАБЛ. ПРОЛОНГ. П/ПЛЕН/ОБ. 8МГ №28 | ЭГИС ФАРМАЦЕВТИЧЕСКИЙ ЗАВОД АО/ФАРМАТЕН ИНТЕРНЕШНЛ С.А. | ЭГИС ФАРМАЦЕВТИЧЕСКИЙ ЗАВОД АО/ФАРМАТЕН ИНТЕРНЕШНЛ С.А.,drug,,rx,Ропинирол,rx,,,,,,,"[{""source"": ""uteka"", ""raw_mnn"": ""Ропинирол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Ропинирол""], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,single_source,unknown,unknown,True,True,ok,Ропинирол,rx,взрослые,Ропинирол,enrichment,0,False,https://www.vidal.ru/drugs/sindranol | https://www.rlsnet.ru/drugs/sindranol-78224 | https://health.mail.ru/drug/sindranol-1/ | https://medi.ru/instrukciya/sindranol_13174/ | https://www.webapteka.ru/drugbase/name53531.html | https://www.neboleem.net/sindranol.php | https://aptekamos.ru/tovary/lekarstva/ropinirol-11371/sindranol-tabletki-4mg-85449/instrukciya | https://apteka.ru/product/sindranol-0008-n28-tabl-prolong-pplenoboloch-5e3275b9ca7bdc000193319a/instructions/ | https://www.rlsnet.ru/drugs/sindranol-78224 | https://grls.rosminzdrav.ru/ | https://www.vidal.ru/drugs/sindranol | https://health.mail.ru/drug/sindranol-1/,79140be0021900f59676a88205829548
6743,421,459,СИЛДЕНАФИЛ ТАБЛ. П/ПЛЕН/ОБ. 100МГ №10 ОЗОН | ОЗОН ООО | ОЗОН ООО,drug,Силденафил,rx,Силденафил,rx,,,Силденафил,rx,,,"[{""source"": ""uteka"", ""raw_mnn"": ""Силденафил"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Силденафил""], ""url"": null, ""parse_warnings"": []}, {""source"": ""apteka"", ""raw_mnn"": ""Силденафил"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Силденафил""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Силденафил"", ""source_count"": 2, ""sources"": [""uteka"", ""apteka""]}]",Силденафил,Силденафил,resolved_catalog,consensus,rx,unknown,False,False,,,unknown,unknown,Силденафил,catalog_consensus,0,False,,753fa1701662d58dd095ad529e425c41
7275,422,459,САНОВАСК ТАБЛ. П/КИШ/РАСТ/ПЛЕН/ОБ. 50МГ №30 | ИРБИТСКИЙ ХИМЗАВОД ОАО | ИРБИТСКИЙ ХИМЗАВОД ОАО,drug,,,Ацетилсалициловая кислота,otc,Ацетилсалициловая кислота,otc,Ацетилсалициловая кислота,,Магния гидроксид,otc,"[{""source"": ""uteka"", ""raw_mnn"": ""Ацетилсалициловая кислота"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Ацетилсалициловая кислота""], ""url"": null, ""parse_warnings"": []}, {""source"": ""apteka"", ""raw_mnn"": ""Ацетилсалициловая кислота"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Ацетилсалициловая кислота""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Ацетилсалициловая кислота"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Ацетилсалициловая кислота""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Магния гидроксид"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Магния гидроксид""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Ацетилсалициловая кислота"", ""source_count"": 3, ""sources"": [""uteka"", ""apteka"", ""asna""]}]",Ацетилсалициловая кислота,Ацетилсалициловая кислота,resolved_catalog,consensus,otc,unknown,False,False,,,unknown,unknown,Ацетилсалициловая кислота,catalog_consensus,0,False,,e2cd2671cd796ab7bc5648ddce0f4713
7625,423,459,РОСИНСУЛИН С МЕДСИНТЕЗ СУСП. ДЛЯ П/К ВВЕД. 100МЕ/МЛ КАРТРИДЖ 3МЛ №5 | ЗАВОД МЕДСИНТЕЗ ООО | ЗАВОД МЕДСИНТЕЗ ООО,drug,Инсулин человеческий,rx,Инсулин растворимый [человеческий генно-инженерный],rx,Инсулин гларгин,rx,Инсулин-изофан человеческий генно-инженерный,rx,Инсулин аспарт,rx,"[{""source"": ""uteka"", ""raw_mnn"": ""Инсулин растворимый [человеческий генно-инженерный]"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Инсулин растворимый [человеческий генно-инженерный]""], ""url"": null, ""parse_warnings"": []}, {""source"": ""apteka"", ""raw_mnn"": ""Инсулин-изофан человеческий генно-инженерный"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Инсулин-изофан человеческий генно-инженерный""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Инсулин гларгин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Инсулин гларгин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Инсулин аспарт"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Инсулин аспарт""], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,equal_conflict,rx,unknown,True,True,ok,Инсулин человеческий,rx,универсальный,Инсулин человеческий,enrichment,0,False,https://megapteka.ru/specials/guide_rosinsulin-instrukciya-po-6417 | https://www.vidal.ru/drugs/rosinsuline_s__21123 | https://www.vidal.ru/drugs/rosinsulin-glargin | https://allmed.pro/drugs/rosinsulin-s | https://www.vidal.ru/drugs/rosinsuline_s__21123 | https://grls.rosminzdrav.ru/ | https://medi.ru/instrukciya/rosinsulin-s_23082/ | https://www.rlsnet.ru/drugs/rosinsulin-s-36426 | https://www.vidal.ru/drugs/rosinsuline_s__21123 | https://health.mail.ru/drug/rosinsulin_s/ | https://medi.ru/instrukciya/rosinsulin-s_23082/ | https://www.rlsnet.ru/drugs/rosinsulin-s-36426,3b5a48f50d1caabf6938b6a49b3673b9
7651,423,459,РОМАШКИ АПТЕЧНОЙ ЦВЕТКИ 50Г ХЕРБЕС | ХЕРБЕС ООО | ХЕРБЕС ООО,drug,,otc,,,Ромашки аптечной цветки,otc,,,,,"[{""source"": ""asna"", ""raw_mnn"": ""Ромашки аптечной цветки"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Ромашки аптечной цветки""], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,single_source,unknown,unknown,True,True,ok,Ромашки аптечной цветки,otc,универсальный,Ромашки аптечной цветки,enrichment,0,False,https://www.vidal.ru/drugs/chamomillae_flores__16503 | https://medum.ru/romashki-aptechnoj-cvetki | https://medi.ru/instrukciya/romashki-aptechnoy-tsvetki_23050/ | https://medum.ru/romashki-aptechnoj-cvetki | https://www.vidal.ru/drugs/chamomillae_flores__16503 | https://aptekamos.ru/tovary/bad/romashka-aptechnaya-4569/romashka-aptechnaya-cvetki-50g-69179/instrukciya | https://health.mail.ru/drug/romashki_aptechnoy_tsvetki/ | https://bz.medvestnik.ru/classify/mnn/Romashki-aptechnoi-cvetki.html | https://www.vidal.ru/drugs/chamomillae_flores__16503 | https://health.mail.ru/drug/romashki_tsvetki/ | https://drugs.medelement.com/drug/%D1%80%D0%BE%D0%BC%D0%B0%D1%88%D0%BA%D0%B8-%D1%86%D0%B2%D0%B5%D1%82%D0%BA%D0%B8-%D0%B8%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F/959406351477650942?instruction_lang=RU | https://medum.ru/romashki-aptechnoj-cvetki,88f347a2cde661eb8819992c7bb8cbcc
7803,423,459,РОЗУВАСТАТИН-ТАД ТАБЛ. П/ПЛЕН/ОБ. 20МГ №30 | Крка-Рус ООО | Крка-Рус ООО,drug,Розувастатин,rx,Розувастатин,rx,Розувастатин,rx,,,,,"[{""source"": ""uteka"", ""raw_mnn"": ""Розувастатин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Розувастатин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Розувастатин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Розувастатин""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Розувастатин"", ""source_count"": 2, ""sources"": [""uteka"", ""asna""]}]",Розувастатин,Розувастатин,resolved_catalog,consensus,rx,unknown,False,False,,,unknown,unknown,Розувастатин,catalog_consensus,0,False,,bb341156ab173d17a69104a0e18f706a
7807,423,459,РОЗУВАСТАТИН ТАБЛ. П/ПЛЕН/ОБ. 5МГ №30 ПРАНАФАРМ | ПРАНАФАРМ ООО | ПРАНАФАРМ ООО,drug,Розувастатин,rx,Эналаприл,rx,Валсартан,rx,Атенолол,rx,,,"[{""source"": ""uteka"", ""raw_mnn"": ""Эналаприл"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Эналаприл""], ""url"": null, ""parse_warnings"": []}, {""source"": ""apteka"", ""raw_mnn"": ""Атенолол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Атенолол""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Валсартан"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Валсартан""], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,equal_conflict,rx,unknown,True,True,ok,Розувастатин,rx,взрослые,Розувастатин,enrichment,0,False,https://www.vidal.ru/drugs/rosuvastatin__44535 | https://allmed.pro/ru/drugs/rozuvastatin | https://www.vidal.ru/drugs/rosuvastatin__44624 | https://www.vidal.ru/drugs/rosuvastatin__44535 | https://drugs.medelement.com/drug/%D1%80%D0%BE%D0%B7%D1%83%D0%B2%D0%B0%D1%81%D1%82%D0%B0%D1%82%D0%B8%D0%BD-10%D0%BC%D0%B3-%D0%B8%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F/873473161669965240?instruction_lang=RU | https://health.mail.ru/drug/rozuvastatin-1/ | https://medum.ru/rozuvastatin | https://medspravochnik.com/drugs/statiny/rozuvastatin/ | https://ozonpharm.ru/wp-content/uploads/2024/06/7c23a099c889939b92f4465751ddf946-3.pdf | https://megapteka.ru/specials/guide_rozuvastatin-instrukciya-po-5601 | https://www.pharmcontrol.ru/reference/inn/591/ | https://grls.pharm-portal.ru/grls/86d649ff-50bd-49c9-bfbb-d774c6c5daab,ebd18dbff11670ee936d8398079ff275
7816,423,459,РОЗУВАСТАТИН ТАБЛ. П/ПЛЕН/ОБ. 20МГ №90 ОЗОН | ОЗОН ООО | ОЗОН ООО,drug,Розувастатин,rx,,,Омепразол,rx,Добутамин,rx,Глицин,otc,"[{""source"": ""apteka"", ""raw_mnn"": ""Добутамин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Добутамин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Омепразол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Омепразол""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Глицин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Глицин""], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,equal_conflict,rx,unknown,True,True,ok,Розувастатин,rx,взрослые,Розувастатин,enrichment,0,False,https://www.vidal.ru/drugs/rosuvastatin__44535 | https://allmed.pro/ru/drugs/rozuvastatin | https://www.pharmcontrol.ru/reference/inn/591/ | https://grls.pharm-portal.ru/grls/86d649ff-50bd-49c9-bfbb-d774c6c5daab | https://grls.pharm-portal.ru/grls/3ab53ce0-82bd-4b3e-8bf0-0073c7f5576d | https://www.pharmcontrol.ru/registry/drugs/9682/ | https://vaskov.pro/grls/0ae95044-9f67-1ba9-819f-67ef32a001a4 | https://vaskov.pro/grls/0ae95063-9f67-1630-819f-67df44cc0342 | https://zdravmedinform.ru/grls/reg-lp-007407.html | https://grls.pharm-portal.ru/grls/86d649ff-50bd-49c9-bfbb-d774c6c5daab | https://grls.pharm-portal.ru/grls/3ab53ce0-82bd-4b3e-8bf0-0073c7f5576d | https://zdravmedinform.ru/grls/reg-lp-010846-rg-ru.html,672c908fc6b8737eff4b2d17f2f7a8e7
7858,423,459,РОЗУВАСТАТИН РЕНЕВАЛ ТАБЛ. П/ПЛЕН/ОБ. 10МГ №30 | ОБНОВЛЕНИЕ ПФК АО | ОБНОВЛЕНИЕ ПФК АО,drug,Розувастатин,rx,Пропранолол,rx,Натрия хлорид,rx,Рамиприл,rx,Розувастатин,rx,"[{""source"": ""uteka"", ""raw_mnn"": ""Пропранолол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Пропранолол""], ""url"": null, ""parse_warnings"": []}, {""source"": ""apteka"", ""raw_mnn"": ""Рамиприл"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Рамиприл""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Натрия хлорид"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Натрия хлорид""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Розувастатин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Розувастатин""], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,equal_conflict,rx,unknown,True,True,ok,Розувастатин,rx,взрослые,Розувастатин,enrichment,0,False,https://yandex.ru/medicine/medicaments/rozuvastatin-reneval | https://www.vidal.ru/drugs/rozuvastatin-reneval | https://health.mail.ru/drug/rozuvastatin_reneval/ | https://aptekamos.ru/tovary/lekarstva/rozuvastatin-8530/rozuvastatin-reneval-tabletki-10mg-106156/instrukciya | https://www.lsgeotar.ru/drugs/rozuvastatine-reneval-ADAE | https://www.rlsnet.ru/drugs/rozuvastatin-reneval-88497 | https://yandex.ru/medicine/medicaments/rozuvastatin-reneval | https://health.mail.ru/drug/rozuvastatin_reneval/ | https://medum.ru/rozuvastatin-reneval | https://www.vidal.ru/drugs/rozuvastatin-reneval | https://www.vidal.ru/drugs/rosuvastatin__44624 | https://www.renewal.ru/products/rozuvastatin-reneval/,9fb1cd352308616e62a440ae80acef2b
